friends/sub-05/ses-007/func/sub-05_ses-007_task-s02e02a_bold.nii.gz	sourcedata/physio/sub-05/ses-007/neuromod_video52020-02-18T18_17_51.acq
friends/sub-05/ses-007/func/sub-05_ses-007_task-s02e02b_bold.nii.gz	sourcedata/physio/sub-05/ses-007/neuromod_video52020-02-18T18_17_51.acq
friends/sub-05/ses-007/func/sub-05_ses-007_task-s02e03a_bold.nii.gz	sourcedata/physio/sub-05/ses-007/neuromod_video52020-02-18T18_17_51.acq
friends/sub-05/ses-007/func/sub-05_ses-007_task-s02e03b_bold.nii.gz	sourcedata/physio/sub-05/ses-007/neuromod_video52020-02-18T18_17_51.acq
friends/sub-05/ses-007/func/sub-05_ses-007_task-s02e04a_bold.nii.gz	sourcedata/physio/sub-05/ses-007/neuromod_video52020-02-18T18_17_51.acq
friends/sub-05/ses-007/func/sub-05_ses-007_task-s02e04b_bold.nii.gz	sourcedata/physio/sub-05/ses-007/neuromod_video52020-02-18T18_17_51.acq
friends/sub-05/ses-007/func/sub-05_ses-007_task-s02e05a_bold.nii.gz	sourcedata/physio/sub-05/ses-007/neuromod_video52020-02-18T18_17_51.acq
friends/sub-05/ses-007/func/sub-05_ses-007_task-s02e05b_bold.nii.gz	sourcedata/physio/sub-05/ses-007/neuromod_video52020-02-18T18_17_51.acq
friends/sub-05/ses-007/func/sub-05_ses-007_task-s02e06a_bold.nii.gz	sourcedata/physio/sub-05/ses-007/neuromod_video52020-02-18T18_17_51.acq
friends/sub-05/ses-007/func/sub-05_ses-007_task-s02e06b_bold.nii.gz	sourcedata/physio/sub-05/ses-007/neuromod_video52020-02-18T18_17_51.acq
